,dni,dhi,wind_speed,ghi,air_temperature,dew_point,relative_humidity,surface_pressure
"01/12/2016, 09:00:00 AM",0.0,0.0,2.05,0.0,11.5,4.0,70.23,1020.0
"01/12/2016, 10:00:00 AM",0.0,0.0,1.9,0.0,11.0,4.0,67.7,1020.0
"01/12/2016, 11:00:00 AM",0.0,0.0,1.85,0.0,11.0,3.0,67.145,1020.0
"01/12/2016, 12:00:00 PM",0.0,0.0,1.75,0.0,11.0,3.0,66.425,1020.0
"01/12/2016, 01:00:00 PM",0.0,0.0,1.65,0.0,11.0,2.0,63.89,1020.0
"01/12/2016, 02:00:00 PM",0.0,0.0,1.6,0.0,11.0,2.0,62.015,1020.0
"01/12/2016, 03:00:00 PM",234.0,16.0,1.55,41.5,12.5,2.0,58.675,1020.0
"01/12/2016, 04:00:00 PM",704.0,52.0,1.45,224.5,14.0,2.0,52.075,1020.0
"01/12/2016, 05:00:00 PM",855.0,66.5,1.35,403.5,15.5,1.0,41.705,1020.0
"01/12/2016, 06:00:00 PM",947.0,66.5,1.45,544.5,17.0,0.0,37.15,1020.0
"01/12/2016, 07:00:00 PM",972.5,70.5,1.25,623.0,18.0,1.0,37.17,1020.0
"01/12/2016, 08:00:00 PM",974.0,72.5,1.0,636.0,18.0,1.0,36.04,1020.0
"01/12/2016, 09:00:00 PM",954.5,70.5,0.8,582.5,19.0,1.0,36.265,1010.0
"01/12/2016, 10:00:00 PM",904.5,65.0,1.2,467.5,18.5,2.0,37.745,1010.0
"01/12/2016, 11:00:00 PM",802.0,55.0,1.6,303.0,17.0,3.0,45.59,1010.0
"01/13/2016, 12:00:00 AM",553.5,34.5,1.75,114.5,14.5,6.0,60.675,1015.0
"01/13/2016, 01:00:00 AM",0.0,0.0,2.65,0.0,14.0,5.0,62.765,1020.0
"01/13/2016, 02:00:00 AM",0.0,0.0,4.0,0.0,13.5,5.0,65.125,1020.0
"01/13/2016, 03:00:00 AM",0.0,0.0,4.2,0.0,13.0,5.0,69.12,1020.0
"01/13/2016, 04:00:00 AM",0.0,0.0,3.75,0.0,12.5,5.0,70.34,1020.0
"01/13/2016, 05:00:00 AM",0.0,0.0,3.2,0.0,12.0,5.0,73.555,1020.0
"01/13/2016, 06:00:00 AM",0.0,0.0,2.65,0.0,12.0,6.0,76.275,1020.0
"01/13/2016, 07:00:00 AM",0.0,0.0,2.3,0.0,11.5,5.0,75.34,1020.0
"01/13/2016, 08:00:00 AM",0.0,0.0,2.05,0.0,11.0,5.0,73.8,1015.0
"01/13/2016, 09:00:00 AM",0.0,0.0,2.0,0.0,11.0,5.0,71.775,1010.0
"01/13/2016, 10:00:00 AM",0.0,0.0,2.0,0.0,11.0,4.0,72.295,1010.0
"01/13/2016, 11:00:00 AM",0.0,0.0,1.95,0.0,11.0,4.0,72.195,1010.0
"01/13/2016, 12:00:00 PM",0.0,0.0,1.75,0.0,11.0,3.0,69.885,1010.0
"01/13/2016, 01:00:00 PM",0.0,0.0,1.65,0.0,11.0,3.0,69.77,1010.0
"01/13/2016, 02:00:00 PM",0.0,0.0,1.85,0.0,11.0,3.0,65.465,1015.0
"01/13/2016, 03:00:00 PM",187.0,17.0,2.2,37.5,12.5,4.0,64.555,1020.0
"01/13/2016, 04:00:00 PM",576.5,61.5,2.65,204.0,14.0,6.0,64.935,1020.0
"01/13/2016, 05:00:00 PM",754.0,68.5,3.1,366.5,15.0,5.0,56.635,1020.0
"01/13/2016, 06:00:00 PM",356.0,187.5,3.0,362.5,16.0,6.0,55.67,1020.0
"01/13/2016, 07:00:00 PM",538.5,174.0,2.65,484.0,17.0,6.0,56.82,1015.0
"01/13/2016, 08:00:00 PM",674.5,155.5,2.75,548.5,16.5,6.0,57.52,1010.0
"01/13/2016, 09:00:00 PM",633.0,153.5,3.5,490.5,16.0,7.0,60.11,1010.0
"01/13/2016, 10:00:00 PM",524.0,140.0,4.25,373.0,16.0,8.0,65.595,1010.0
"01/13/2016, 11:00:00 PM",713.0,63.5,4.3,286.5,15.5,9.0,75.91,1010.0
"01/14/2016, 12:00:00 AM",447.0,39.0,3.65,106.5,13.5,10.0,94.89,1010.0
"01/14/2016, 01:00:00 AM",0.0,0.0,3.0,0.0,12.5,11.0,100.0,1010.0
"01/14/2016, 02:00:00 AM",0.0,0.0,2.35,0.0,12.0,11.0,100.0,1010.0
"01/14/2016, 03:00:00 AM",0.0,0.0,1.85,0.0,12.0,11.0,100.0,1010.0
"01/14/2016, 04:00:00 AM",0.0,0.0,1.4,0.0,12.0,11.0,100.0,1010.0
"01/14/2016, 05:00:00 AM",0.0,0.0,1.25,0.0,12.0,11.0,100.0,1010.0
"01/14/2016, 06:00:00 AM",0.0,0.0,1.75,0.0,12.0,11.0,100.0,1010.0
"01/14/2016, 07:00:00 AM",0.0,0.0,2.85,0.0,12.0,11.0,100.0,1010.0
"01/14/2016, 08:00:00 AM",0.0,0.0,3.45,0.0,12.0,11.0,100.0,1010.0
"01/14/2016, 09:00:00 AM",0.0,0.0,3.0,0.0,12.0,11.0,100.0,1010.0
"01/14/2016, 10:00:00 AM",0.0,0.0,2.6,0.0,12.0,11.0,100.0,1010.0
"01/14/2016, 11:00:00 AM",0.0,0.0,2.25,0.0,12.0,10.0,98.08,1010.0
"01/14/2016, 12:00:00 PM",0.0,0.0,1.85,0.0,12.0,9.5,97.7,1010.0
"01/14/2016, 01:00:00 PM",0.0,0.0,1.75,0.0,12.0,9.0,99.505,1010.0
"01/14/2016, 02:00:00 PM",0.0,0.0,1.6,0.0,12.0,9.0,97.41,1010.0
"01/14/2016, 03:00:00 PM",181.0,18.5,1.65,38.5,12.0,9.0,97.595,1010.0
"01/14/2016, 04:00:00 PM",598.5,63.5,1.8,212.0,13.0,9.0,90.63,1010.0
"01/14/2016, 05:00:00 PM",211.5,161.5,1.65,248.5,13.0,9.0,84.325,1010.0
"01/14/2016, 06:00:00 PM",842.5,91.0,1.2,520.0,14.0,9.0,77.58,1010.0
"01/14/2016, 07:00:00 PM",880.5,94.5,0.9,598.5,15.0,8.0,75.855,1010.0
"01/14/2016, 08:00:00 PM",895.0,91.5,1.15,614.0,16.0,8.0,70.69,1010.0
"01/14/2016, 09:00:00 PM",896.5,80.5,1.95,566.0,16.0,8.0,71.53,1010.0
"01/14/2016, 10:00:00 PM",848.5,73.0,2.8,455.0,15.5,9.0,73.575,1010.0
"01/14/2016, 11:00:00 PM",744.5,61.0,2.95,295.5,14.5,9.0,78.46,1010.0
"01/15/2016, 12:00:00 AM",499.0,37.5,2.5,113.5,13.5,10.0,92.585,1010.0
"01/15/2016, 01:00:00 AM",0.0,0.0,2.15,0.0,12.0,10.0,96.08,1010.0
"01/15/2016, 02:00:00 AM",0.0,0.0,1.85,0.0,12.0,10.0,96.67,1010.0
"01/15/2016, 03:00:00 AM",0.0,0.0,1.45,0.0,13.0,10.0,96.035,1010.0
"01/15/2016, 04:00:00 AM",0.0,0.0,1.35,0.0,13.0,10.0,94.625,1010.0
"01/15/2016, 05:00:00 AM",0.0,0.0,1.6,0.0,12.5,10.0,93.97,1010.0
"01/15/2016, 06:00:00 AM",0.0,0.0,1.8,0.0,12.0,10.0,93.63,1010.0
"01/15/2016, 07:00:00 AM",0.0,0.0,2.15,0.0,12.0,9.5,93.555,1010.0
"01/15/2016, 08:00:00 AM",0.0,0.0,2.3,0.0,12.0,10.0,93.95,1010.0
"01/15/2016, 09:00:00 AM",0.0,0.0,2.05,0.0,12.0,10.0,93.715,1010.0
"01/15/2016, 10:00:00 AM",0.0,0.0,1.95,0.0,12.0,9.0,95.845,1010.0
"01/15/2016, 11:00:00 AM",0.0,0.0,2.2,0.0,12.0,9.0,98.59,1010.0
"01/15/2016, 12:00:00 PM",0.0,0.0,2.3,0.0,12.0,9.0,97.975,1010.0
"01/15/2016, 01:00:00 PM",0.0,0.0,2.4,0.0,12.0,9.0,96.945,1010.0
"01/15/2016, 02:00:00 PM",0.0,0.0,2.6,0.0,12.0,9.0,96.735,1010.0
"01/15/2016, 03:00:00 PM",91.0,19.5,2.3,30.0,12.0,9.0,96.93,1010.0
"01/15/2016, 04:00:00 PM",312.5,88.0,2.4,166.0,13.0,9.0,90.395,1010.0
"01/15/2016, 05:00:00 PM",495.5,121.5,2.55,322.0,14.0,9.0,85.37,1010.0
"01/15/2016, 06:00:00 PM",399.5,109.5,2.8,304.0,14.0,10.0,87.825,1010.0
"01/15/2016, 07:00:00 PM",7.5,193.0,2.8,198.0,14.0,10.0,84.94,1010.0
"01/15/2016, 08:00:00 PM",49.0,241.5,2.9,270.5,14.0,11.0,88.075,1010.0
"01/15/2016, 09:00:00 PM",22.5,210.0,2.8,222.5,14.0,11.0,91.325,1010.0
"01/15/2016, 10:00:00 PM",0.0,66.0,2.55,66.0,15.0,12.0,94.135,1010.0
"01/15/2016, 11:00:00 PM",0.0,53.0,2.2,53.0,14.5,11.5,98.1,1010.0
"01/16/2016, 12:00:00 AM",0.0,19.0,1.6,19.0,14.0,11.0,100.0,1010.0
"01/16/2016, 01:00:00 AM",0.0,0.0,1.4,0.0,14.0,11.0,100.0,1010.0
"01/16/2016, 02:00:00 AM",0.0,0.0,1.35,0.0,14.0,11.0,100.0,1010.0
"01/16/2016, 03:00:00 AM",0.0,0.0,1.3,0.0,14.0,11.0,100.0,1010.0
"01/16/2016, 04:00:00 AM",0.0,0.0,1.25,0.0,14.0,11.0,99.915,1010.0
"01/16/2016, 05:00:00 AM",0.0,0.0,1.0,0.0,14.0,11.0,98.68,1010.0
"01/16/2016, 06:00:00 AM",0.0,0.0,0.8,0.0,13.5,11.0,96.605,1010.0
"01/16/2016, 07:00:00 AM",0.0,0.0,0.75,0.0,13.0,11.0,94.395,1010.0
"01/16/2016, 08:00:00 AM",0.0,0.0,0.65,0.0,13.0,10.0,92.73,1010.0
"01/16/2016, 09:00:00 AM",0.0,0.0,0.6,0.0,13.0,10.0,91.7,1010.0
"01/16/2016, 10:00:00 AM",0.0,0.0,0.7,0.0,13.0,10.0,94.77,1010.0
"01/16/2016, 11:00:00 AM",0.0,0.0,0.85,0.0,13.0,10.0,97.58,1010.0
"01/16/2016, 12:00:00 PM",0.0,0.0,1.15,0.0,13.0,10.0,97.53,1010.0
"01/16/2016, 01:00:00 PM",0.0,0.0,1.75,0.0,13.0,10.0,97.0,1020.0
"01/16/2016, 02:00:00 PM",0.0,0.0,1.95,0.0,13.0,10.0,95.815,1020.0
"01/16/2016, 03:00:00 PM",0.0,10.0,1.8,10.0,13.0,10.0,96.28,1020.0
"01/16/2016, 04:00:00 PM",0.0,55.0,1.85,55.0,14.0,10.0,91.57,1020.0
"01/16/2016, 05:00:00 PM",212.5,121.5,1.7,214.0,15.0,10.0,84.725,1020.0
"01/16/2016, 06:00:00 PM",525.5,166.5,1.55,433.5,16.0,9.0,75.445,1020.0
"01/16/2016, 07:00:00 PM",857.5,86.5,2.3,581.0,17.0,9.0,67.52,1020.0
"01/16/2016, 08:00:00 PM",858.0,89.5,3.3,595.0,18.0,9.0,64.88,1010.0
"01/16/2016, 09:00:00 PM",843.5,85.5,3.7,547.5,18.0,9.0,67.345,1010.0
"01/16/2016, 10:00:00 PM",794.0,79.0,4.0,441.5,17.5,10.0,71.625,1010.0
"01/16/2016, 11:00:00 PM",689.5,66.0,3.75,288.5,16.5,10.0,79.015,1010.0
"01/17/2016, 12:00:00 AM",439.0,42.0,2.9,112.0,14.5,11.0,89.395,1010.0
"01/17/2016, 01:00:00 AM",0.0,0.0,2.3,0.0,14.0,11.0,94.26,1010.0
"01/17/2016, 02:00:00 AM",0.0,0.0,1.95,0.0,13.5,11.0,97.405,1010.0
"01/17/2016, 03:00:00 AM",0.0,0.0,1.95,0.0,13.0,11.0,96.585,1015.0
"01/17/2016, 04:00:00 AM",0.0,0.0,2.1,0.0,13.0,11.0,95.84,1020.0
"01/17/2016, 05:00:00 AM",0.0,0.0,2.05,0.0,13.0,11.0,95.08,1020.0
"01/17/2016, 06:00:00 AM",0.0,0.0,1.95,0.0,13.0,10.0,93.385,1020.0
"01/17/2016, 07:00:00 AM",0.0,0.0,2.2,0.0,13.0,10.0,90.67,1020.0
"01/17/2016, 08:00:00 AM",0.0,0.0,2.45,0.0,13.0,9.0,87.04,1010.0
"01/17/2016, 09:00:00 AM",0.0,0.0,2.1,0.0,13.0,9.0,83.285,1010.0
"01/17/2016, 10:00:00 AM",0.0,0.0,1.45,0.0,13.0,8.0,83.645,1010.0
"01/17/2016, 11:00:00 AM",0.0,0.0,1.1,0.0,13.0,8.0,85.9,1010.0
"01/17/2016, 12:00:00 PM",0.0,0.0,1.2,0.0,12.5,8.0,85.69,1010.0
"01/17/2016, 01:00:00 PM",0.0,0.0,1.5,0.0,12.0,8.0,88.185,1015.0
"01/17/2016, 02:00:00 PM",0.0,0.0,2.1,0.0,12.0,8.0,88.61,1020.0
"01/17/2016, 03:00:00 PM",219.5,15.5,2.85,40.5,13.5,9.0,80.87,1020.0
"01/17/2016, 04:00:00 PM",669.0,50.0,3.1,218.0,16.0,9.0,70.355,1020.0
"01/17/2016, 05:00:00 PM",814.0,64.5,2.3,391.5,17.5,9.0,65.84,1020.0
"01/17/2016, 06:00:00 PM",880.5,73.5,1.5,526.0,19.0,9.0,60.23,1020.0
"01/17/2016, 07:00:00 PM",912.0,77.0,0.9,605.0,20.0,9.0,55.475,1020.0
"01/17/2016, 08:00:00 PM",669.5,156.0,1.75,553.0,21.0,10.0,57.71,1010.0
"01/17/2016, 09:00:00 PM",405.5,214.0,1.8,439.0,20.5,10.0,60.35,1010.0
"01/17/2016, 10:00:00 PM",547.5,130.5,2.15,390.0,19.5,10.0,64.695,1010.0
"01/17/2016, 11:00:00 PM",369.0,107.5,2.35,216.5,18.5,11.0,74.05,1010.0
"01/18/2016, 12:00:00 AM",436.5,42.5,2.5,114.0,16.5,12.0,82.54,1010.0
"01/18/2016, 01:00:00 AM",0.0,0.0,2.45,0.0,15.5,11.0,86.53,1010.0
"01/18/2016, 02:00:00 AM",0.0,0.0,2.15,0.0,15.0,11.0,88.84,1010.0
"01/18/2016, 03:00:00 AM",0.0,0.0,1.75,0.0,14.5,11.0,90.05,1010.0
"01/18/2016, 04:00:00 AM",0.0,0.0,1.2,0.0,14.0,11.0,87.68,1010.0
"01/18/2016, 05:00:00 AM",0.0,0.0,0.85,0.0,14.0,10.0,88.1,1010.0
"01/18/2016, 06:00:00 AM",0.0,0.0,0.75,0.0,14.0,10.0,89.11,1010.0
"01/18/2016, 07:00:00 AM",0.0,0.0,1.0,0.0,14.0,10.0,82.36,1010.0
"01/18/2016, 08:00:00 AM",0.0,0.0,1.0,0.0,14.0,10.0,82.345,1010.0
"01/18/2016, 09:00:00 AM",0.0,0.0,1.05,0.0,14.0,10.0,85.95,1010.0
"01/18/2016, 10:00:00 AM",0.0,0.0,1.2,0.0,14.0,10.0,90.01,1010.0
"01/18/2016, 11:00:00 AM",0.0,0.0,1.35,0.0,13.5,10.0,91.13,1010.0
"01/18/2016, 12:00:00 PM",0.0,0.0,1.45,0.0,13.0,10.0,91.83,1010.0
"01/18/2016, 01:00:00 PM",0.0,0.0,1.3,0.0,13.0,10.0,91.68,1020.0
"01/18/2016, 02:00:00 PM",0.0,0.0,1.1,0.0,13.0,10.0,91.215,1020.0
"01/18/2016, 03:00:00 PM",113.5,20.0,1.2,33.0,13.5,10.0,93.49,1020.0
"01/18/2016, 04:00:00 PM",383.0,83.5,1.45,181.0,15.0,10.0,87.0,1020.0
"01/18/2016, 05:00:00 PM",358.0,149.5,1.8,289.0,15.0,10.0,80.44,1020.0
"01/18/2016, 06:00:00 PM",27.0,200.5,2.35,215.0,16.0,10.0,81.5,1020.0
"01/18/2016, 07:00:00 PM",120.5,270.0,2.9,340.5,16.0,11.0,83.145,1020.0
"01/18/2016, 08:00:00 PM",212.0,271.0,3.2,397.0,16.0,11.0,79.795,1020.0
"01/18/2016, 09:00:00 PM",242.5,249.5,3.2,384.5,16.0,11.0,81.9,1015.0
"01/18/2016, 10:00:00 PM",151.0,193.5,3.3,266.5,16.0,12.0,86.93,1010.0
"01/18/2016, 11:00:00 PM",178.5,134.0,3.65,193.0,15.5,12.0,94.66,1015.0
"01/19/2016, 12:00:00 AM",112.0,58.5,3.5,76.5,14.5,11.5,99.98,1020.0
"01/19/2016, 01:00:00 AM",0.0,0.0,3.15,0.0,14.0,11.0,100.0,1020.0
"01/19/2016, 02:00:00 AM",0.0,0.0,2.9,0.0,14.0,11.0,100.0,1020.0
"01/19/2016, 03:00:00 AM",0.0,0.0,2.7,0.0,14.0,11.0,100.0,1020.0
"01/19/2016, 04:00:00 AM",0.0,0.0,2.7,0.0,14.0,11.0,100.0,1020.0
"01/19/2016, 05:00:00 AM",0.0,0.0,2.7,0.0,14.0,11.0,100.0,1020.0
"01/19/2016, 06:00:00 AM",0.0,0.0,2.6,0.0,13.5,11.0,100.0,1020.0
"01/19/2016, 07:00:00 AM",0.0,0.0,2.45,0.0,13.0,11.0,100.0,1020.0
"01/19/2016, 08:00:00 AM",0.0,0.0,2.7,0.0,13.5,11.0,100.0,1020.0
"01/19/2016, 09:00:00 AM",0.0,0.0,3.05,0.0,13.0,11.0,100.0,1020.0
"01/19/2016, 10:00:00 AM",0.0,0.0,2.9,0.0,13.0,11.0,100.0,1020.0
"01/19/2016, 11:00:00 AM",0.0,0.0,2.85,0.0,14.0,11.0,100.0,1020.0
"01/19/2016, 12:00:00 PM",0.0,0.0,2.65,0.0,14.0,11.0,100.0,1020.0
"01/19/2016, 01:00:00 PM",0.0,0.0,2.3,0.0,14.0,11.0,100.0,1020.0
"01/19/2016, 02:00:00 PM",0.0,0.0,2.1,0.0,14.0,11.0,100.0,1020.0
"01/19/2016, 03:00:00 PM",210.0,23.0,2.2,47.0,14.0,11.5,98.27,1020.0
"01/19/2016, 04:00:00 PM",653.0,54.0,2.5,219.5,15.5,12.0,91.96,1020.0
"01/19/2016, 05:00:00 PM",645.0,102.0,2.5,359.0,17.5,12.0,81.745,1020.0
"01/19/2016, 06:00:00 PM",458.5,187.5,2.7,426.0,19.0,11.0,69.83,1020.0
"01/19/2016, 07:00:00 PM",416.0,226.5,3.2,471.5,18.5,11.0,68.6,1020.0
"01/19/2016, 08:00:00 PM",288.5,260.0,3.65,432.5,18.0,11.0,69.73,1020.0
"01/19/2016, 09:00:00 PM",162.0,250.5,3.9,340.0,18.0,11.0,70.92,1020.0
"01/19/2016, 10:00:00 PM",351.0,183.5,3.85,347.5,17.5,11.0,74.025,1020.0
"01/19/2016, 11:00:00 PM",340.0,120.0,3.6,232.5,16.5,12.0,80.615,1020.0
"01/20/2016, 12:00:00 AM",231.5,55.0,2.8,94.0,15.5,12.0,95.93,1020.0
"01/20/2016, 01:00:00 AM",0.0,0.0,2.05,0.0,14.0,13.0,100.0,1020.0
"01/20/2016, 02:00:00 AM",0.0,0.0,1.45,0.0,14.0,13.0,100.0,1020.0
"01/20/2016, 03:00:00 AM",0.0,0.0,1.1,0.0,14.0,13.0,100.0,1020.0
"01/20/2016, 04:00:00 AM",0.0,0.0,0.95,0.0,14.0,13.0,100.0,1020.0
"01/20/2016, 05:00:00 AM",0.0,0.0,0.5,0.0,14.0,13.0,100.0,1020.0
"01/20/2016, 06:00:00 AM",0.0,0.0,0.75,0.0,14.0,13.0,100.0,1020.0
"01/20/2016, 07:00:00 AM",0.0,0.0,1.3,0.0,14.0,13.0,100.0,1020.0
"01/20/2016, 08:00:00 AM",0.0,0.0,1.2,0.0,14.0,13.0,100.0,1020.0
"01/20/2016, 09:00:00 AM",0.0,0.0,0.75,0.0,14.0,13.0,100.0,1020.0
"01/20/2016, 10:00:00 AM",0.0,0.0,0.4,0.0,14.0,13.0,100.0,1020.0
"01/20/2016, 11:00:00 AM",0.0,0.0,0.4,0.0,14.0,13.0,100.0,1020.0
"01/20/2016, 12:00:00 PM",0.0,0.0,0.5,0.0,14.0,13.0,100.0,1020.0
"01/20/2016, 01:00:00 PM",0.0,0.0,0.65,0.0,14.0,12.0,100.0,1020.0
"01/20/2016, 02:00:00 PM",0.0,0.0,0.85,0.0,14.0,11.0,100.0,1020.0
"01/20/2016, 03:00:00 PM",255.0,22.5,1.2,47.0,15.0,13.0,100.0,1020.0
"01/20/2016, 04:00:00 PM",299.0,81.0,1.7,144.5,16.0,14.0,100.0,1020.0
"01/20/2016, 05:00:00 PM",423.0,110.0,2.05,295.0,17.0,14.0,94.865,1020.0
"01/20/2016, 06:00:00 PM",575.0,147.5,2.35,454.0,18.0,14.0,88.535,1020.0
"01/20/2016, 07:00:00 PM",895.0,86.5,2.55,612.0,18.0,13.0,82.305,1020.0
"01/20/2016, 08:00:00 PM",901.5,88.0,2.7,629.5,19.0,13.0,81.485,1020.0
"01/20/2016, 09:00:00 PM",900.5,80.0,2.8,585.0,19.0,13.0,77.825,1020.0
"01/20/2016, 10:00:00 PM",852.5,75.0,2.8,475.5,18.5,13.0,78.74,1010.0
"01/20/2016, 11:00:00 PM",750.5,64.0,2.8,315.5,17.5,13.0,80.5,1010.0
"01/21/2016, 12:00:00 AM",519.5,42.0,3.0,130.5,16.5,13.0,94.235,1010.0
"01/21/2016, 01:00:00 AM",61.0,5.0,3.45,6.0,15.0,13.0,97.32,1015.0
"01/21/2016, 02:00:00 AM",0.0,0.0,3.6,0.0,14.5,12.0,100.0,1020.0
"01/21/2016, 03:00:00 AM",0.0,0.0,3.6,0.0,14.0,11.0,100.0,1020.0
"01/21/2016, 04:00:00 AM",0.0,0.0,3.2,0.0,13.5,11.0,100.0,1020.0
"01/21/2016, 05:00:00 AM",0.0,0.0,2.6,0.0,13.0,11.0,100.0,1020.0
"01/21/2016, 06:00:00 AM",0.0,0.0,1.95,0.0,13.0,11.0,98.06,1020.0
"01/21/2016, 07:00:00 AM",0.0,0.0,1.45,0.0,13.0,11.0,94.72,1020.0
"01/21/2016, 08:00:00 AM",0.0,0.0,1.3,0.0,13.0,10.0,91.755,1020.0
"01/21/2016, 09:00:00 AM",0.0,0.0,1.45,0.0,13.0,10.0,89.27,1020.0
"01/21/2016, 10:00:00 AM",0.0,0.0,1.8,0.0,13.0,9.0,87.175,1020.0
"01/21/2016, 11:00:00 AM",0.0,0.0,2.15,0.0,13.0,9.0,85.19,1020.0
"01/21/2016, 12:00:00 PM",0.0,0.0,2.35,0.0,13.0,9.0,83.025,1020.0
"01/21/2016, 01:00:00 PM",0.0,0.0,2.65,0.0,13.0,8.0,80.875,1020.0
"01/21/2016, 02:00:00 PM",0.0,0.0,3.6,0.0,13.5,8.0,78.435,1020.0
"01/21/2016, 03:00:00 PM",130.5,25.5,4.95,41.0,15.0,8.0,69.48,1020.0
"01/21/2016, 04:00:00 PM",398.0,83.5,5.15,186.0,16.5,7.0,62.59,1020.0
"01/21/2016, 05:00:00 PM",344.0,154.0,4.35,289.5,18.0,8.0,59.05,1020.0
"01/21/2016, 06:00:00 PM",725.5,120.0,3.85,503.0,19.0,8.0,55.605,1020.0
"01/21/2016, 07:00:00 PM",888.0,98.5,3.75,622.5,19.0,8.0,52.475,1020.0
"01/21/2016, 08:00:00 PM",897.0,98.5,3.5,639.5,20.0,8.0,52.805,1020.0
"01/21/2016, 09:00:00 PM",912.5,82.5,3.05,597.0,20.0,8.0,52.225,1020.0
"01/21/2016, 10:00:00 PM",855.0,78.5,2.35,483.0,19.5,9.0,57.955,1020.0
"01/21/2016, 11:00:00 PM",483.5,103.0,1.7,268.0,18.5,10.0,66.62,1020.0
"01/22/2016, 12:00:00 AM",301.5,57.0,1.8,109.5,16.5,11.0,83.96,1020.0
"01/22/2016, 01:00:00 AM",0.0,5.0,1.7,5.0,15.0,11.0,88.865,1020.0
"01/22/2016, 02:00:00 AM",0.0,0.0,1.6,0.0,15.0,11.0,92.27,1020.0
"01/22/2016, 03:00:00 AM",0.0,0.0,2.05,0.0,15.0,11.0,91.155,1020.0
"01/22/2016, 04:00:00 AM",0.0,0.0,2.55,0.0,15.0,11.0,89.835,1020.0
"01/22/2016, 05:00:00 AM",0.0,0.0,2.55,0.0,14.5,11.0,88.195,1020.0
"01/22/2016, 06:00:00 AM",0.0,0.0,1.95,0.0,14.0,10.0,85.54,1020.0
"01/22/2016, 07:00:00 AM",0.0,0.0,1.45,0.0,14.0,10.0,85.18,1020.0
"01/22/2016, 08:00:00 AM",0.0,0.0,1.3,0.0,14.0,9.0,85.21,1020.0
"01/22/2016, 09:00:00 AM",0.0,0.0,1.0,0.0,14.0,9.0,82.675,1010.0
"01/22/2016, 10:00:00 AM",0.0,0.0,0.8,0.0,13.5,8.0,80.2,1010.0
"01/22/2016, 11:00:00 AM",0.0,0.0,0.95,0.0,13.0,8.0,80.385,1010.0
"01/22/2016, 12:00:00 PM",0.0,0.0,1.25,0.0,13.0,7.0,80.425,1010.0
"01/22/2016, 01:00:00 PM",0.0,0.0,1.65,0.0,13.0,7.0,78.015,1010.0
"01/22/2016, 02:00:00 PM",0.0,0.0,2.3,0.0,13.0,6.0,75.955,1010.0
"01/22/2016, 03:00:00 PM",165.5,25.5,3.1,45.0,14.5,6.0,68.63,1015.0
"01/22/2016, 04:00:00 PM",517.5,71.5,3.65,206.0,16.0,6.0,58.54,1020.0
"01/22/2016, 05:00:00 PM",649.5,96.0,3.1,362.5,17.5,6.0,52.65,1020.0
"01/22/2016, 06:00:00 PM",642.5,140.5,1.65,483.5,19.0,6.0,51.58,1015.0
"01/22/2016, 07:00:00 PM",876.0,98.5,1.0,617.5,19.0,7.0,53.335,1010.0
"01/22/2016, 08:00:00 PM",573.5,188.0,0.95,536.5,19.0,8.0,58.455,1010.0
"01/22/2016, 09:00:00 PM",242.0,243.5,0.9,383.0,19.0,9.0,60.86,1010.0
"01/22/2016, 10:00:00 PM",349.5,189.5,1.15,355.0,18.5,9.0,59.695,1010.0
"01/22/2016, 11:00:00 PM",337.5,128.5,1.75,244.5,17.5,11.0,71.775,1010.0
"01/23/2016, 12:00:00 AM",232.5,61.0,2.2,102.5,16.5,12.0,85.585,1010.0
"01/23/2016, 01:00:00 AM",0.0,5.5,2.2,5.5,16.0,11.0,85.13,1010.0
"01/23/2016, 02:00:00 AM",0.0,0.0,1.85,0.0,16.0,11.0,83.84,1010.0
"01/23/2016, 03:00:00 AM",0.0,0.0,1.25,0.0,15.5,11.0,82.75,1010.0
"01/23/2016, 04:00:00 AM",0.0,0.0,0.9,0.0,15.0,10.0,81.655,1010.0
"01/23/2016, 05:00:00 AM",0.0,0.0,1.0,0.0,15.0,10.0,80.445,1010.0
"01/23/2016, 06:00:00 AM",0.0,0.0,1.55,0.0,15.0,10.0,79.37,1010.0
"01/23/2016, 07:00:00 AM",0.0,0.0,2.1,0.0,15.0,10.0,82.675,1010.0
"01/23/2016, 08:00:00 AM",0.0,0.0,2.5,0.0,14.5,11.0,88.545,1010.0
"01/23/2016, 09:00:00 AM",0.0,0.0,2.35,0.0,14.0,11.0,94.805,1010.0
"01/23/2016, 10:00:00 AM",0.0,0.0,1.9,0.0,14.0,11.0,99.54,1010.0
"01/23/2016, 11:00:00 AM",0.0,0.0,1.55,0.0,14.0,11.0,99.955,1010.0
"01/23/2016, 12:00:00 PM",0.0,0.0,1.45,0.0,14.0,11.0,100.0,1010.0
"01/23/2016, 01:00:00 PM",0.0,0.0,1.7,0.0,14.0,11.0,100.0,1010.0
"01/23/2016, 02:00:00 PM",0.0,0.0,2.15,0.0,14.0,11.0,100.0,1010.0
"01/23/2016, 03:00:00 PM",54.0,26.0,2.4,32.5,14.0,11.0,100.0,1010.0
"01/23/2016, 04:00:00 PM",190.5,103.0,2.45,153.0,15.0,12.0,99.395,1010.0
"01/23/2016, 05:00:00 PM",157.5,171.0,2.6,233.5,15.0,12.0,92.205,1010.0
