datetime,PV,WF,day,hour
2019-01-08 21:00:00,0.0,31564.244686047925,8,21
2019-01-08 22:00:00,0.0,31611.387719649498,8,22
2019-01-08 23:00:00,0.0,31535.032959947413,8,23
2019-01-09 00:00:00,0.0,31507.882121296298,9,0
2019-01-09 01:00:00,0.0,21917.078449292203,9,1
2019-01-09 02:00:00,0.0,0.0,9,2
2019-01-09 03:00:00,0.0,0.0,9,3
2019-01-09 04:00:00,0.0,0.0,9,4
2019-01-09 05:00:00,0.0,31712.46308654032,9,5
2019-01-09 06:00:00,0.0,24044.917364453893,9,6
2019-01-09 07:00:00,1.9672027470478648,33336.47114789564,9,7
2019-01-09 08:00:00,5.205722695826434,54507.22231664763,9,8
2019-01-09 09:00:00,5.004875645549829,115224.14801311823,9,9
2019-01-09 10:00:00,4.672031445589552,243746.24336449575,9,10
2019-01-09 11:00:00,5.732587481140625,304257.1152323785,9,11
2019-01-09 12:00:00,15.399183745793895,406852.1336689648,9,12
2019-01-09 13:00:00,9.88035840665482,587288.3671211349,9,13
2019-01-09 14:00:00,4.542021183443624,831031.7050255522,9,14
2019-01-09 15:00:00,4.411333886284328,952596.2427349488,9,15
2019-01-09 16:00:00,13.986520669079688,965617.1043429407,9,16
2019-01-09 17:00:00,0.0,952266.5523086208,9,17
2019-01-09 18:00:00,0.0,555929.8129050311,9,18
2019-01-09 19:00:00,0.0,151496.02425517098,9,19
2019-01-09 20:00:00,0.0,0.0,9,20
2019-01-09 21:00:00,0.0,0.0,9,21
2019-01-09 22:00:00,0.0,0.0,9,22
2019-01-09 23:00:00,0.0,0.0,9,23
2019-01-10 00:00:00,0.0,0.0,10,0
2019-01-10 01:00:00,0.0,0.0,10,1
2019-01-10 02:00:00,0.0,0.0,10,2
2019-01-10 03:00:00,0.0,0.0,10,3
2019-01-10 04:00:00,0.0,0.0,10,4
2019-01-10 05:00:00,0.0,22417.512056636573,10,5
2019-01-10 06:00:00,0.0,56309.06869063549,10,6
2019-01-10 07:00:00,2.3311828582068244,165491.73804147387,10,7
2019-01-10 08:00:00,7.918150748145495,174067.13838720994,10,8
2019-01-10 09:00:00,4.892459198592977,0.0,10,9
2019-01-10 10:00:00,4.607669083866059,0.0,10,10
2019-01-10 11:00:00,4.703543435835035,330743.0904975447,10,11
2019-01-10 12:00:00,4.860760397605494,1000275.4956062832,10,12
2019-01-10 13:00:00,5.041202224640036,1482465.6288164568,10,13
2019-01-10 14:00:00,5.388324197175659,1459671.7369897652,10,14
2019-01-10 15:00:00,5.258732302157981,1294310.1098311685,10,15
2019-01-10 16:00:00,16.615264596375443,281951.70321803156,10,16
2019-01-10 17:00:00,0.0,37057.19202863016,10,17
2019-01-10 18:00:00,0.0,0.0,10,18
2019-01-10 19:00:00,0.0,0.0,10,19
2019-01-10 20:00:00,0.0,0.0,10,20
2019-01-10 21:00:00,0.0,0.0,10,21
2019-01-10 22:00:00,0.0,0.0,10,22
2019-01-10 23:00:00,0.0,0.0,10,23
2019-01-11 00:00:00,0.0,0.0,11,0
2019-01-11 01:00:00,0.0,0.0,11,1
2019-01-11 02:00:00,0.0,0.0,11,2
2019-01-11 03:00:00,0.0,0.0,11,3
2019-01-11 04:00:00,0.0,0.0,11,4
2019-01-11 05:00:00,0.0,30070.248073997376,11,5
2019-01-11 06:00:00,0.0,64550.979242904206,11,6
2019-01-11 07:00:00,3.5492395981957094,190967.12429377815,11,7
2019-01-11 08:00:00,13.374387915966052,509299.27813761507,11,8
2019-01-11 09:00:00,21.403165489497006,834171.5258692941,11,9
2019-01-11 10:00:00,29.15477998793071,1079039.3821353582,11,10
2019-01-11 11:00:00,35.94581979268287,1476847.4591798182,11,11
2019-01-11 12:00:00,19.00931498664177,1759685.7200490895,11,12
2019-01-11 13:00:00,17.08843491501863,1784101.516266617,11,13
2019-01-11 14:00:00,20.215938144682223,1628207.1594372545,11,14
2019-01-11 15:00:00,17.336792595857613,1298581.7122584442,11,15
2019-01-11 16:00:00,7.175978022461899,82057.01081539369,11,16
2019-01-11 17:00:00,0.0,50340.8514932106,11,17
2019-01-11 18:00:00,0.0,131045.64962622656,11,18
